"";"X";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel"
"4925";66;66;"LOC";3187;"haar";1;267164,740922151;7
"4926";67;67;"LOC";3187;"haar";1;274361,673741068;7
"4927";68;68;"LOC";3187;"haar";1;275431,526301003;7
"4928";69;69;"LOC";3187;"haar";1;276437,739250631;7
"4929";70;70;"LOC";3187;"haar";1;277180,201370877;7
"4930";71;71;"LOC";3187;"haar";1;249697,789213281;7
"4931";72;72;"LOC";3187;"haar";1;229335,942342233;7
"4932";73;73;"LOC";3187;"haar";1;230064,969433636;7
"4933";74;74;"LOC";3187;"haar";1;230831,473184442;7
"4934";75;75;"LOC";3187;"haar";1;234689,447782596;7
"4935";76;76;"LOC";3187;"haar";1;235907,0856598;7
"4936";77;77;"LOC";3187;"haar";1;241414,740378462;7
"4937";78;78;"LOC";3187;"haar";1;242204,578653047;7
"4938";79;79;"LOC";3187;"haar";1;242273,875117603;7
"4939";80;80;"LOC";3187;"haar";1;243013,508810724;7
"4940";81;81;"LOC";3187;"haar";1;243821,024754839;7
"4941";82;82;"LOC";3187;"haar";1;244849,865121466;7
"4942";83;83;"LOC";3187;"haar";1;244639,147300672;7
"4943";84;1;"LOC";3187;"haar";2;38055;6
"4944";85;2;"LOC";3187;"haar";2;87176,5;6
"4945";86;3;"LOC";3187;"haar";2;143193,5;6
"4946";87;4;"LOC";3187;"haar";2;210113;6
"4947";88;5;"LOC";3187;"haar";2;271000;6
"4948";89;6;"LOC";3187;"haar";2;285038;6
"4949";90;7;"LOC";3187;"haar";2;291484,5;6
"4950";91;8;"LOC";3187;"haar";2;289543,5;6
"4951";92;9;"LOC";3187;"haar";2;285488,5;6
"4952";93;10;"LOC";3187;"haar";2;286757,5;6
"4953";94;11;"LOC";3187;"haar";2;287180,5;6
"4954";95;12;"LOC";3187;"haar";2;268845;6
"4955";96;13;"LOC";3187;"haar";2;271169,5;6
"4956";97;14;"LOC";3187;"haar";2;277287;6
"4957";98;15;"LOC";3187;"haar";2;262962,5;6
"4958";99;16;"LOC";3187;"haar";2;262364,5;6
"4959";100;17;"LOC";3187;"haar";2;269340;6
"4960";101;18;"LOC";3187;"haar";2;278157;6
"4961";102;19;"LOC";3187;"haar";2;281166;6
"4962";103;20;"LOC";3187;"haar";2;289286,5;6
"4963";104;21;"LOC";3187;"haar";2;293560,5;6
"4964";105;22;"LOC";3187;"haar";2;292438,5;6
"4965";106;23;"LOC";3187;"haar";2;304715;6
"4966";107;24;"LOC";3187;"haar";2;335753;6
"4967";108;25;"LOC";3187;"haar";2;346246;6
"4968";109;26;"LOC";3187;"haar";2;350446;6
"4969";110;27;"LOC";3187;"haar";2;340624,5;6
"4970";111;28;"LOC";3187;"haar";2;317574,5;6
"4971";112;29;"LOC";3187;"haar";2;330196,5;6
"4972";113;30;"LOC";3187;"haar";2;337796;6
"4973";114;31;"LOC";3187;"haar";2;369978,5;6
"4974";115;32;"LOC";3187;"haar";2;374884;6
"4975";116;33;"LOC";3187;"haar";2;382917;6
"4976";117;34;"LOC";3187;"haar";2;390230,5;6
"4977";118;35;"LOC";3187;"haar";2;372559;6
"4978";119;36;"LOC";3187;"haar";2;324845,5;6
"4979";120;37;"LOC";3187;"haar";2;329173;6
"4980";121;38;"LOC";3187;"haar";2;337517,5;6
"4981";122;39;"LOC";3187;"haar";2;342578;6
"4982";123;40;"LOC";3187;"haar";2;344244;6
"4983";124;41;"LOC";3187;"haar";2;346121;6
"4984";125;1;"LOC";3187;"haar";3;162896,189181945;5
"4985";126;2;"LOC";3187;"haar";3;340198,264817003;5
"4986";127;3;"LOC";3187;"haar";3;407662,969256621;5
"4987";128;4;"LOC";3187;"haar";3;406609,026599263;5
"4988";129;5;"LOC";3187;"haar";3;405835,451780645;5
"4989";130;6;"LOC";3187;"haar";3;381847,914889063;5
"4990";131;7;"LOC";3187;"haar";3;382014,084982642;5
"4991";132;8;"LOC";3187;"haar";3;375971,857537403;5
"4992";133;9;"LOC";3187;"haar";3;395501,086173603;5
"4993";134;10;"LOC";3187;"haar";3;412135,066094236;5
"4994";135;11;"LOC";3187;"haar";3;422251,289259281;5
"4995";136;12;"LOC";3187;"haar";3;482246,117662444;5
"4996";137;13;"LOC";3187;"haar";3;488660,636827978;5
"4997";138;14;"LOC";3187;"haar";3;458043,266755991;5
"4998";139;15;"LOC";3187;"haar";3;500472,148500918;5
"4999";140;16;"LOC";3187;"haar";3;535846,225889947;5
"5000";141;17;"LOC";3187;"haar";3;539373,628067896;5
"5001";142;18;"LOC";3187;"haar";3;462460,916371454;5
"5002";143;19;"LOC";3187;"haar";3;480900,139904456;5
"5003";144;20;"LOC";3187;"haar";3;488161,772993851;5
"5004";145;1;"LOC";3187;"haar";4;355741,5;4
"5005";146;2;"LOC";3187;"haar";4;575777,25;4
"5006";147;3;"LOC";3187;"haar";4;556976,25;4
"5007";148;4;"LOC";3187;"haar";4;535977;4
"5008";149;5;"LOC";3187;"haar";4;571085;4
"5009";150;6;"LOC";3187;"haar";4;639576,25;4
"5010";151;7;"LOC";3187;"haar";4;669420,75;4
"5011";152;8;"LOC";3187;"haar";4;732787,75;4
"5012";153;9;"LOC";3187;"haar";4;708404;4
"5013";154;10;"LOC";3187;"haar";4;685230,25;4
"5014";155;1;"LOC";3187;"haar";5;658683,224927416;3
"5015";156;2;"LOC";3187;"haar";5;772834,654594876;3
"5016";157;3;"LOC";3187;"haar";5;856066,779594782;3
"5017";158;4;"LOC";3187;"haar";5;991511,138987417;3
"5018";159;5;"LOC";3187;"haar";5;985448,228668828;3
"5019";1;1;"LOC";3352;"haar";1;8541,84991673349;6
"5020";2;2;"LOC";3352;"haar";1;18463,2651635619;6
"5021";3;3;"LOC";3352;"haar";1;23787,7792258966;6
"5022";4;4;"LOC";3352;"haar";1;41606,1630050165;6
"5023";5;5;"LOC";3352;"haar";1;52428,4322910766;6
"5024";6;6;"LOC";3352;"haar";1;54679,1531755933;6
"5025";7;7;"LOC";3352;"haar";1;56491,4678557745;6
"5026";8;8;"LOC";3352;"haar";1;57471,517854499;6
"5027";9;9;"LOC";3352;"haar";1;57535,864571587;6
"5028";10;10;"LOC";3352;"haar";1;58489,7516194076;6
"5029";11;11;"LOC";3352;"haar";1;59754,0585441692;6
"5030";12;12;"LOC";3352;"haar";1;60909,471024628;6
"5031";13;13;"LOC";3352;"haar";1;61030,3862842109;6
"5032";14;14;"LOC";3352;"haar";1;61181,0000286036;6
"5033";15;15;"LOC";3352;"haar";1;61844,2661893566;6
"5034";16;16;"LOC";3352;"haar";1;62820,0735473941;6
"5035";17;17;"LOC";3352;"haar";1;63283,2284890712;6
"5036";18;18;"LOC";3352;"haar";1;67453,7442845095;6
"5037";19;19;"LOC";3352;"haar";1;62431,8719245227;6
"5038";20;20;"LOC";3352;"haar";1;64348,8384083194;6
"5039";21;21;"LOC";3352;"haar";1;64354,4952625689;6
"5040";22;22;"LOC";3352;"haar";1;64450,6617848102;6
"5041";23;23;"LOC";3352;"haar";1;64463,3897068716;6
"5042";24;24;"LOC";3352;"haar";1;64530,5648510843;6
"5043";25;25;"LOC";3352;"haar";1;65702,2407875104;6
"5044";26;26;"LOC";3352;"haar";1;66360,5572007951;6
"5045";27;27;"LOC";3352;"haar";1;66372,5780160753;6
"5046";28;28;"LOC";3352;"haar";1;66271,4617463656;6
"5047";29;29;"LOC";3352;"haar";1;66395,9125398544;6
"5048";30;30;"LOC";3352;"haar";1;66498,4430231265;6
"5049";31;31;"LOC";3352;"haar";1;67620,6214848695;6
"5050";32;32;"LOC";3352;"haar";1;67620,6214848695;6
"5051";33;33;"LOC";3352;"haar";1;64649,3587903237;6
"5052";34;34;"LOC";3352;"haar";1;61625,77019397;6
"5053";35;35;"LOC";3352;"haar";1;68859,4725655084;6
"5054";36;36;"LOC";3352;"haar";1;68859,4725655084;6
"5055";37;37;"LOC";3352;"haar";1;68869,372060445;6
"5056";38;38;"LOC";3352;"haar";1;68869,372060445;6
"5057";39;39;"LOC";3352;"haar";1;69498,697095701;6
"5058";40;40;"LOC";3352;"haar";1;69508,5965906376;6
"5059";41;41;"LOC";3352;"haar";1;69510,0108042;6
"5060";42;42;"LOC";3352;"haar";1;69510,0108042;6
"5061";43;1;"LOC";3352;"haar";2;19095,5;5
"5062";44;2;"LOC";3352;"haar";2;46240,5;5
"5063";45;3;"LOC";3352;"haar";2;75736,5;5
"5064";46;4;"LOC";3352;"haar";2;80584;5
"5065";47;5;"LOC";3352;"haar";2;82042,5;5
"5066";48;6;"LOC";3352;"haar";2;85322;5
"5067";49;7;"LOC";3352;"haar";2;86416,5;5
"5068";50;8;"LOC";3352;"haar";2;88151;5
"5069";51;9;"LOC";3352;"haar";2;92445;5
"5070";52;10;"LOC";3352;"haar";2;89647,5;5
"5071";53;11;"LOC";3352;"haar";2;91079;5
"5072";54;12;"LOC";3352;"haar";2;91212,5;5
"5073";55;13;"LOC";3352;"haar";2;93382,5;5
"5074";56;14;"LOC";3352;"haar";2;93793,5;5
"5075";57;15;"LOC";3352;"haar";2;93970,5;5
"5076";58;16;"LOC";3352;"haar";2;95630;5
"5077";59;17;"LOC";3352;"haar";2;89290;5
"5078";60;18;"LOC";3352;"haar";2;97382;5
"5079";61;19;"LOC";3352;"haar";2;97396;5
"5080";62;20;"LOC";3352;"haar";2;98293;5
"5081";63;21;"LOC";3352;"haar";2;98302;5
"5082";64;1;"LOC";3352;"haar";3;86250,7638487915;4
"5083";65;2;"LOC";3352;"haar";3;114994,300950634;4
"5084";66;3;"LOC";3352;"haar";3;121437,457940806;4
"5085";67;4;"LOC";3352;"haar";3;127700,656255166;4
"5086";68;5;"LOC";3352;"haar";3;127792,933690111;4
"5087";69;6;"LOC";3352;"haar";3;130528,376273131;4
"5088";70;7;"LOC";3352;"haar";3;132769,197662711;4
"5089";71;8;"LOC";3352;"haar";3;130758,185977016;4
"5090";72;9;"LOC";3352;"haar";3;137728,844625953;4
"5091";73;10;"LOC";3352;"haar";3;139013,657647369;4
"5092";74;1;"LOC";3352;"haar";4;142301,75;3
"5093";75;2;"LOC";3352;"haar";4;176167,25;3
"5094";76;3;"LOC";3352;"haar";4;182660,75;3
"5095";77;4;"LOC";3352;"haar";4;186342;3
"5096";78;5;"LOC";3352;"haar";4;195686,5;3
"5097";1;1;"LOC";3366;"haar";1;11320,7795667966;6
"5098";2;2;"LOC";3366;"haar";1;14347,196590275;6
"5099";3;3;"LOC";3366;"haar";1;24501,2499681139;6
"5100";4;4;"LOC";3366;"haar";1;39199,8786286386;6
"5101";5;5;"LOC";3366;"haar";1;39346,2497323442;6
"5102";6;6;"LOC";3366;"haar";1;47645,5620231308;6
"5103";7;7;"LOC";3366;"haar";1;47316,757369879;6
"5104";8;8;"LOC";3366;"haar";1;46851,4811078583;6
"5105";9;9;"LOC";3366;"haar";1;46851,4811078583;6
"5106";10;10;"LOC";3366;"haar";1;46851,4811078583;6
"5107";11;11;"LOC";3366;"haar";1;56418,6358573123;6
"5108";12;12;"LOC";3366;"haar";1;65985,7906067662;6
"5109";13;13;"LOC";3366;"haar";1;67979,1246229311;6
"5110";14;14;"LOC";3366;"haar";1;68845,3304298846;6
"5111";15;15;"LOC";3366;"haar";1;68865,1294197579;6
"5112";16;16;"LOC";3366;"haar";1;68865,836526539;6
"5113";17;17;"LOC";3366;"haar";1;83676,1880584913;6
"5114";18;18;"LOC";3366;"haar";1;108936,163602818;6
"5115";19;19;"LOC";3366;"haar";1;108476,544195047;6
"5116";20;20;"LOC";3366;"haar";1;102719,280782626;6
"5117";21;21;"LOC";3366;"haar";1;98968,7864152127;6
"5118";22;22;"LOC";3366;"haar";1;101368,70683056;6
"5119";23;23;"LOC";3366;"haar";1;104255,116711363;6
"5120";24;24;"LOC";3366;"haar";1;104479,976667781;6
"5121";25;25;"LOC";3366;"haar";1;104653,217829171;6
"5122";26;26;"LOC";3366;"haar";1;105018,792035045;6
"5123";27;27;"LOC";3366;"haar";1;105182,84080828;6
"5124";28;28;"LOC";3366;"haar";1;105267,693622023;6
"5125";29;29;"LOC";3366;"haar";1;105489,018044534;6
"5126";30;30;"LOC";3366;"haar";1;105655,188138113;6
"5127";31;31;"LOC";3366;"haar";1;105853,178036845;6
"5128";32;32;"LOC";3366;"haar";1;118539,380798113;6
"5129";33;33;"LOC";3366;"haar";1;114027,332427361;6
"5130";34;34;"LOC";3366;"haar";1;109442,452058148;6
"5131";35;35;"LOC";3366;"haar";1;109223,956062761;6
"5132";36;36;"LOC";3366;"haar";1;110846,059018803;6
"5133";37;37;"LOC";3366;"haar";1;110844,644805241;6
"5134";38;38;"LOC";3366;"haar";1;110877,878823957;6
"5135";39;39;"LOC";3366;"haar";1;110865,150901895;6
"5136";40;40;"LOC";3366;"haar";1;110859,494047646;6
"5137";41;41;"LOC";3366;"haar";1;110860,908261208;6
"5138";42;42;"LOC";3366;"haar";1;110860,201154427;6
"5139";43;43;"LOC";3366;"haar";1;110860,201154427;6
"5140";44;44;"LOC";3366;"haar";1;110860,201154427;6
"5141";45;45;"LOC";3366;"haar";1;110860,201154427;6
"5142";46;46;"LOC";3366;"haar";1;110860,201154427;6
"5143";47;1;"LOC";3366;"haar";2;18150;5
"5144";48;2;"LOC";3366;"haar";2;45043,5;5
"5145";49;3;"LOC";3366;"haar";2;61512,5;5
"5146";50;4;"LOC";3366;"haar";2;66587;5
"5147";51;5;"LOC";3366;"haar";2;66258;5
"5148";52;6;"LOC";3366;"haar";2;86553;5
"5149";53;7;"LOC";3366;"haar";2;96749,5;5
"5150";54;8;"LOC";3366;"haar";2;97390,5;5
"5151";55;9;"LOC";3366;"haar";2;136197,5;5
"5152";56;10;"LOC";3366;"haar";2;149338;5
"5153";57;11;"LOC";3366;"haar";2;141660;5
"5154";58;12;"LOC";3366;"haar";2;147598;5
"5155";59;13;"LOC";3366;"haar";2;148260,5;5
"5156";60;14;"LOC";3366;"haar";2;148811;5
"5157";61;15;"LOC";3366;"haar";2;149301,5;5
"5158";62;16;"LOC";3366;"haar";2;158669,5;5
"5159";63;17;"LOC";3366;"haar";2;158017;5
"5160";64;18;"LOC";3366;"haar";2;155613;5
"5161";65;19;"LOC";3366;"haar";2;156781,5;5
"5162";66;20;"LOC";3366;"haar";2;156783;5
"5163";67;21;"LOC";3366;"haar";2;156780,5;5
"5164";68;22;"LOC";3366;"haar";2;156780;5
"5165";69;23;"LOC";3366;"haar";2;156780;5
"5166";70;1;"LOC";3366;"haar";3;75346,4701761137;4
"5167";71;2;"LOC";3366;"haar";3;93935,6003467269;4
"5168";72;3;"LOC";3366;"haar";3;129614,440758447;4
"5169";73;4;"LOC";3366;"haar";3;165171,658803803;4
"5170";74;5;"LOC";3366;"haar";3;205766,659111723;4
"5171";75;6;"LOC";3366;"haar";3;209203,55162168;4
"5172";76;7;"LOC";3366;"haar";3;210797,370306475;4
"5173";77;8;"LOC";3366;"haar";3;223931,171660234;4
"5174";78;9;"LOC";3366;"haar";3;220896,269355381;4
"5175";79;10;"LOC";3366;"haar";3;221722,877182588;4
"5176";80;11;"LOC";3366;"haar";3;221720,402308854;4
"5177";81;1;"LOC";3366;"haar";4;158073,75;3
"5178";82;2;"LOC";3366;"haar";4;262293;3
"5179";83;3;"LOC";3366;"haar";4;296985,5;3
"5180";84;4;"LOC";3366;"haar";4;314540,5;3
"5181";85;5;"LOC";3366;"haar";4;313561,75;3
"5182";1;1;"LOC";3402;"haar";1;533639,345625864;5
"5183";2;2;"LOC";3402;"haar";1;533647,830907238;5
"5184";3;3;"LOC";3402;"haar";1;535310,946056589;5
"5185";4;4;"LOC";3402;"haar";1;535310,946056589;5
"5186";5;5;"LOC";3402;"haar";1;551951,997045033;5
"5187";6;6;"LOC";3402;"haar";1;559320,049704997;5
"5188";7;7;"LOC";3402;"haar";1;558337,878385928;5
"5189";8;8;"LOC";3402;"haar";1;558596,679467843;5
"5190";9;9;"LOC";3402;"haar";1;511923,389268844;5
"5191";10;10;"LOC";3402;"haar";1;511375,381513424;5
"5192";11;11;"LOC";3402;"haar";1;528193,209197165;5
"5193";12;12;"LOC";3402;"haar";1;531723,086248848;5
"5194";13;13;"LOC";3402;"haar";1;534202,202623688;5
"5195";14;14;"LOC";3402;"haar";1;535697,026359116;5
"5196";15;15;"LOC";3402;"haar";1;540297,463077516;5
"5197";16;16;"LOC";3402;"haar";1;543808,248246107;5
"5198";17;17;"LOC";3402;"haar";1;670038,829503186;5
"5199";18;18;"LOC";3402;"haar";1;808669,235275152;5
"5200";19;19;"LOC";3402;"haar";1;821529,386304592;5
"5201";20;20;"LOC";3402;"haar";1;822823,391714164;5
"5202";21;21;"LOC";3402;"haar";1;824441,9591363;5
"5203";22;22;"LOC";3402;"haar";1;840758,448112179;5
"5204";23;23;"LOC";3402;"haar";1;846791,483169263;5
"5205";24;24;"LOC";3402;"haar";1;850413,2841025;5
"5206";25;25;"LOC";3402;"haar";1;853288,380274805;5
"5207";26;26;"LOC";3402;"haar";1;853288,380274805;5
"5208";27;27;"LOC";3402;"haar";1;853288,380274805;5
"5209";28;28;"LOC";3402;"haar";1;853288,380274805;5
"5210";29;29;"LOC";3402;"haar";1;853288,380274805;5
"5211";30;1;"LOC";3402;"haar";2;755868;4
"5212";31;2;"LOC";3402;"haar";2;768811;4
"5213";32;3;"LOC";3402;"haar";2;790303,5;4
"5214";33;4;"LOC";3402;"haar";2;756972;4
"5215";34;5;"LOC";3402;"haar";2;735086;4
"5216";35;6;"LOC";3402;"haar";2;753723;4
"5217";36;7;"LOC";3402;"haar";2;760843;4
"5218";37;8;"LOC";3402;"haar";2;858319,5;4
"5219";38;9;"LOC";3402;"haar";2;1152724,5;4
"5220";39;10;"LOC";3402;"haar";2;1164792,5;4
"5221";40;11;"LOC";3402;"haar";2;1193278;4
"5222";41;12;"LOC";3402;"haar";2;1204699;4
"5223";42;13;"LOC";3402;"haar";2;1206732;4
"5224";43;14;"LOC";3402;"haar";2;1206732;4
"5225";44;1;"LOC";3402;"haar";3;1078110,86003272;3
"5226";45;2;"LOC";3402;"haar";3;1094088,99841381;3
"5227";46;3;"LOC";3402;"haar";3;1052746,93979156;3
"5228";47;4;"LOC";3402;"haar";3;1144920,78359296;3
"5229";48;5;"LOC";3402;"haar";3;1638731,9862151;3
"5230";49;6;"LOC";3402;"haar";3;1695625,79782937;3
"5231";50;7;"LOC";3402;"haar";3;1706576,76054961;3
"5232";51;1;"LOC";3402;"haar";4;1518042,25;2
"5233";52;2;"LOC";3402;"haar";4;1968339,75;2
"5234";53;3;"LOC";3402;"haar";4;2405720,5;2
"5235";1;1;"LOC";3430;"haar";1;13971,0157826838;7
"5236";2;2;"LOC";3430;"haar";1;16592,9677273235;7
"5237";3;3;"LOC";3430;"haar";1;24963,6978030099;7
"5238";4;4;"LOC";3430;"haar";1;33287,7588311379;7
"5239";5;5;"LOC";3430;"haar";1;33782,0264711873;7
"5240";6;6;"LOC";3430;"haar";1;33088,3547188433;7
"5241";7;7;"LOC";3430;"haar";1;32428,6240919963;7
"5242";8;8;"LOC";3430;"haar";1;33094,718679874;7
"5243";9;9;"LOC";3430;"haar";1;33328,0639176655;7
"5244";10;10;"LOC";3430;"haar";1;33359,8837228189;7
"5245";11;11;"LOC";3430;"haar";1;33584,7436792363;7
"5246";12;12;"LOC";3430;"haar";1;34365,3895656662;7
"5247";13;13;"LOC";3430;"haar";1;56086,2956701546;7
"5248";14;14;"LOC";3430;"haar";1;57599,5041818938;7
"5249";15;15;"LOC";3430;"haar";1;60572,181090002;7
"5250";16;16;"LOC";3430;"haar";1;66794,7207644436;7
"5251";17;17;"LOC";3430;"haar";1;66806,0344729426;7
"5252";18;18;"LOC";3430;"haar";1;66101,7561188808;7
"5253";19;19;"LOC";3430;"haar";1;66159,0317681569;7
"5254";20;20;"LOC";3430;"haar";1;66271,4617463656;7
"5255";21;21;"LOC";3430;"haar";1;67093,1198261044;7
"5256";22;22;"LOC";3430;"haar";1;67923,2631872174;7
"5257";23;23;"LOC";3430;"haar";1;66803,2060458179;7
"5258";24;24;"LOC";3430;"haar";1;66273,5830667092;7
"5259";25;25;"LOC";3430;"haar";1;66357,7287736704;7
"5260";26;26;"LOC";3430;"haar";1;66373,2851228565;7
"5261";27;27;"LOC";3430;"haar";1;66373,2851228565;7
"5262";28;28;"LOC";3430;"haar";1;66750,1730372289;7
"5263";29;29;"LOC";3430;"haar";1;66680,8765726726;7
"5264";30;30;"LOC";3430;"haar";1;66793,3065508813;7
"5265";31;31;"LOC";3430;"haar";1;67346,9711605503;7
"5266";32;32;"LOC";3430;"haar";1;66880,2806849672;7
"5267";33;33;"LOC";3430;"haar";1;66876,0380442801;7
"5268";34;34;"LOC";3430;"haar";1;70870,4842512029;7
"5269";35;35;"LOC";3430;"haar";1;74794,2197800071;7
"5270";36;36;"LOC";3430;"haar";1;74796,3411003506;7
"5271";37;37;"LOC";3430;"haar";1;74796,3411003506;7
"5272";38;38;"LOC";3430;"haar";1;74793,5126732259;7
"5273";39;39;"LOC";3430;"haar";1;74807,6548088496;7
"5274";40;40;"LOC";3430;"haar";1;74821,7969444733;7
"5275";41;41;"LOC";3430;"haar";1;74828,8680122852;7
"5276";42;42;"LOC";3430;"haar";1;74835,9390800971;7
"5277";43;43;"LOC";3430;"haar";1;74835,9390800971;7
"5278";44;44;"LOC";3430;"haar";1;74909,4781853405;7
"5279";45;45;"LOC";3430;"haar";1;75128,6812875083;7
"5280";46;46;"LOC";3430;"haar";1;75341,5204286455;7
"5281";47;47;"LOC";3430;"haar";1;75360,6123117375;7
"5282";48;48;"LOC";3430;"haar";1;75368,3904863305;7
"5283";49;49;"LOC";3430;"haar";1;75369,8046998929;7
"5284";50;50;"LOC";3430;"haar";1;75366,9762727682;7
"5285";51;51;"LOC";3430;"haar";1;79357,1798390038;7
"5286";52;52;"LOC";3430;"haar";1;81626,9926066127;7
"5287";53;53;"LOC";3430;"haar";1;84410,1648973629;7
"5288";54;54;"LOC";3430;"haar";1;84410,1648973629;7
"5289";55;55;"LOC";3430;"haar";1;77604,2621284424;7
"5290";56;56;"LOC";3430;"haar";1;79287,8833744476;7
"5291";57;57;"LOC";3430;"haar";1;77921,045966414;7
"5292";58;58;"LOC";3430;"haar";1;77356,7747550271;7
"5293";59;59;"LOC";3430;"haar";1;77431,7280738329;7
"5294";60;60;"LOC";3430;"haar";1;77456,4768111744;7
"5295";61;61;"LOC";3430;"haar";1;78183,3825822342;7
"5296";62;62;"LOC";3430;"haar";1;78012,262741187;7
"5297";63;63;"LOC";3430;"haar";1;78867,8619464228;7
"5298";64;64;"LOC";3430;"haar";1;78867,8619464228;7
"5299";65;65;"LOC";3430;"haar";1;78867,8619464228;7
"5300";66;66;"LOC";3430;"haar";1;78905,3386058256;7
"5301";67;67;"LOC";3430;"haar";1;78942,8152652285;7
"5302";68;68;"LOC";3430;"haar";1;78942,8152652285;7
"5303";69;69;"LOC";3430;"haar";1;78942,8152652285;7
"5304";70;70;"LOC";3430;"haar";1;78942,8152652285;7
"5305";71;71;"LOC";3430;"haar";1;78942,8152652285;7
"5306";72;72;"LOC";3430;"haar";1;78942,8152652285;7
"5307";73;73;"LOC";3430;"haar";1;78942,8152652285;7
"5308";74;74;"LOC";3430;"haar";1;78942,8152652285;7
"5309";75;75;"LOC";3430;"haar";1;78972,5137500384;7
"5310";76;76;"LOC";3430;"haar";1;78972,5137500384;7
"5311";77;77;"LOC";3430;"haar";1;78986,6558856621;7
"5312";78;1;"LOC";3430;"haar";2;29385;6
"5313";79;2;"LOC";3430;"haar";2;47425,5;6
"5314";80;3;"LOC";3430;"haar";2;46327,5;6
"5315";81;4;"LOC";3430;"haar";2;46968;6
"5316";82;5;"LOC";3430;"haar";2;47337;6
"5317";83;6;"LOC";3430;"haar";2;63959;6
"5318";84;7;"LOC";3430;"haar";2;83560;6
"5319";85;8;"LOC";3430;"haar";2;94470;6
"5320";86;9;"LOC";3430;"haar";2;93522,5;6
"5321";87;10;"LOC";3430;"haar";2;94303;6
"5322";88;11;"LOC";3430;"haar";2;95266;6
"5323";89;12;"LOC";3430;"haar";2;93784,5;6
"5324";90;13;"LOC";3430;"haar";2;93866;6
"5325";91;14;"LOC";3430;"haar";2;94350;6
"5326";92;15;"LOC";3430;"haar";2;94851,5;6
"5327";93;16;"LOC";3430;"haar";2;94580;6
"5328";94;17;"LOC";3430;"haar";2;103000,5;6
"5329";95;18;"LOC";3430;"haar";2;105778;6
"5330";96;19;"LOC";3430;"haar";2;105784;6
"5331";97;20;"LOC";3430;"haar";2;105819;6
"5332";98;21;"LOC";3430;"haar";2;105834;6
"5333";99;22;"LOC";3430;"haar";2;106093;6
"5334";100;23;"LOC";3430;"haar";2;106562,5;6
"5335";101;24;"LOC";3430;"haar";2;106588;6
"5336";102;25;"LOC";3430;"haar";2;109406,5;6
"5337";103;26;"LOC";3430;"haar";2;117406;6
"5338";104;27;"LOC";3430;"haar";2;114561,5;6
"5339";105;28;"LOC";3430;"haar";2;111163,5;6
"5340";106;29;"LOC";3430;"haar";2;109452;6
"5341";107;30;"LOC";3430;"haar";2;110054;6
"5342";108;31;"LOC";3430;"haar";2;110931;6
"5343";109;32;"LOC";3430;"haar";2;111536;6
"5344";110;33;"LOC";3430;"haar";2;111615,5;6
"5345";111;34;"LOC";3430;"haar";2;111642;6
"5346";112;35;"LOC";3430;"haar";2;111642;6
"5347";113;36;"LOC";3430;"haar";2;111642;6
"5348";114;37;"LOC";3430;"haar";2;111663;6
"5349";115;38;"LOC";3430;"haar";2;111694;6
"5350";116;1;"LOC";3430;"haar";3;54313,2254163293;5
"5351";117;2;"LOC";3430;"haar";3;65969,8807041895;5
"5352";118;3;"LOC";3430;"haar";3;78698,156318938;5
"5353";119;4;"LOC";3430;"haar";3;125886,220254641;5
"5354";120;5;"LOC";3430;"haar";3;132812,684729754;5
"5355";121;6;"LOC";3430;"haar";3;133678,890536707;5
"5356";122;7;"LOC";3430;"haar";3;133088,809927807;5
"5357";123;8;"LOC";3430;"haar";3;133948,298220339;5
"5358";124;9;"LOC";3430;"haar";3;147628,693115956;5
"5359";125;10;"LOC";3430;"haar";3;149625,916219417;5
"5360";126;11;"LOC";3430;"haar";3;149855,018816521;5
"5361";127;12;"LOC";3430;"haar";3;150720,163963303;5
"5362";128;13;"LOC";3430;"haar";3;160380,656807874;5
"5363";129;14;"LOC";3430;"haar";3;159611,678183333;5
"5364";130;15;"LOC";3430;"haar";3;155214,181111134;5
"5365";131;16;"LOC";3430;"haar";3;157307,924290228;5
"5366";132;17;"LOC";3430;"haar";3;157866,892200756;5
"5367";133;18;"LOC";3430;"haar";3;157885,630530457;5
"5368";134;19;"LOC";3430;"haar";3;157937,249325484;5
"5369";135;1;"LOC";3430;"haar";4;102295,75;4
"5370";136;2;"LOC";3430;"haar";4;182927,75;4
"5371";137;3;"LOC";3430;"haar";4;188633,25;4
"5372";138;4;"LOC";3430;"haar";4;199105;4
"5373";139;5;"LOC";3430;"haar";4;211765;4
"5374";140;6;"LOC";3430;"haar";4;219981,5;4
"5375";141;7;"LOC";3430;"haar";4;222615,5;4
"5376";142;8;"LOC";3430;"haar";4;222862,25;4
"5377";143;9;"LOC";3430;"haar";4;223320,5;4
"5378";144;1;"LOC";3430;"haar";5;262733,302724455;3
"5379";145;2;"LOC";3430;"haar";5;290528,963186117;3
"5380";146;3;"LOC";3430;"haar";5;312963,340032822;3
"5381";147;4;"LOC";3430;"haar";5;315498,848173462;3
"5382";1;1;"LOC";3431;"haar";1;13659,8887989617;7
"5383";2;2;"LOC";3431;"haar";1;16911,1657788575;7
"5384";3;3;"LOC";3431;"haar";1;22078,7021357688;7
"5385";4;4;"LOC";3431;"haar";1;27515,6461763121;7
"5386";5;5;"LOC";3431;"haar";1;29156,8410154461;7
